"Indicator";"Registry";"Cancer";"Age";"Sex";"Year";"Age-specific Rate"
"Mortality";"Cluj";"Lung";"15-29";"Female";"2012";"0.00"
"Mortality";"Cluj";"Lung";"15-29";"Female";"2013";"0.36"
"Mortality";"Cluj";"Lung";"15-29";"Female";"2014";"0.37"
"Mortality";"Cluj";"Lung";"15-29";"Female";"2015";"0.00"
"Mortality";"Cluj";"Lung";"15-29";"Female";"2016";"0.00"
"Mortality";"Cluj";"Lung";"30-44";"Male";"2011";"5.20"
"Mortality";"Cluj";"Lung";"30-44";"Male";"2012";"6.23"
"Mortality";"Cluj";"Lung";"30-44";"Male";"2013";"2.49"
"Mortality";"Cluj";"Lung";"30-44";"Male";"2014";"3.93"
"Mortality";"Cluj";"Lung";"30-44";"Male";"2015";"3.67"
"Mortality";"Cluj";"Lung";"30-44";"Male";"2016";"4.53"
"Mortality";"Cluj";"Lung";"30-44";"Female";"2011";"4.02"
"Mortality";"Cluj";"Lung";"30-44";"Female";"2012";"1.70"
"Mortality";"Cluj";"Lung";"30-44";"Female";"2013";"2.91"
"Mortality";"Cluj";"Lung";"30-44";"Female";"2014";"4.13"
"Mortality";"Cluj";"Lung";"30-44";"Female";"2015";"1.77"
"Mortality";"Cluj";"Lung";"30-44";"Female";"2016";"1.49"
"Mortality";"Cluj";"Lung";"45-59";"Female";"2011";"21.60"
"Mortality";"Cluj";"Lung";"45-59";"Female";"2012";"22.12"
"Mortality";"Cluj";"Lung";"45-59";"Female";"2013";"23.61"
"Mortality";"Cluj";"Lung";"45-59";"Female";"2014";"20.37"
"Mortality";"Cluj";"Lung";"45-59";"Female";"2015";"23.82"
"Mortality";"Cluj";"Lung";"45-59";"Female";"2016";"22.25"
"Mortality";"Cluj";"Lung";"45-59";"Male";"2011";"107.86"
"Mortality";"Cluj";"Lung";"45-59";"Male";"2012";"106.03"
"Mortality";"Cluj";"Lung";"45-59";"Male";"2013";"90.86"
"Mortality";"Cluj";"Lung";"45-59";"Male";"2014";"87.80"
"Mortality";"Cluj";"Lung";"45-59";"Male";"2015";"85.92"
"Mortality";"Cluj";"Lung";"45-59";"Male";"2016";"81.45"
"Mortality";"Cluj";"Lung";"60-74";"Female";"2011";"53.73"
"Mortality";"Cluj";"Lung";"60-74";"Female";"2012";"57.15"
"Mortality";"Cluj";"Lung";"60-74";"Female";"2013";"53.26"
"Mortality";"Cluj";"Lung";"60-74";"Female";"2014";"50.21"
"Mortality";"Cluj";"Lung";"60-74";"Female";"2015";"51.99"
"Mortality";"Cluj";"Lung";"60-74";"Female";"2016";"54.27"
"Mortality";"Cluj";"Lung";"60-74";"Male";"2011";"303.56"
"Mortality";"Cluj";"Lung";"60-74";"Male";"2012";"284.43"
"Mortality";"Cluj";"Lung";"60-74";"Male";"2013";"260.18"
"Mortality";"Cluj";"Lung";"60-74";"Male";"2014";"283.02"
"Mortality";"Cluj";"Lung";"60-74";"Male";"2015";"287.71"
"Mortality";"Cluj";"Lung";"60-74";"Male";"2016";"277.33"
"Mortality";"Cluj";"Lung";"75-85+";"Female";"2011";"57.82"
"Mortality";"Cluj";"Lung";"75-85+";"Female";"2012";"52.62"
"Mortality";"Cluj";"Lung";"75-85+";"Female";"2013";"72.14"
"Mortality";"Cluj";"Lung";"75-85+";"Female";"2014";"67.49"
"Mortality";"Cluj";"Lung";"75-85+";"Female";"2015";"79.92"
"Mortality";"Cluj";"Lung";"75-85+";"Female";"2016";"77.10"
"Mortality";"Cluj";"Lung";"75-85+";"Male";"2011";"274.55"
"Mortality";"Cluj";"Lung";"75-85+";"Male";"2012";"286.15"
"Mortality";"Cluj";"Lung";"75-85+";"Male";"2013";"281.40"
"Mortality";"Cluj";"Lung";"75-85+";"Male";"2014";"259.17"
"Mortality";"Cluj";"Lung";"75-85+";"Male";"2015";"319.96"
"Mortality";"Cluj";"Lung";"75-85+";"Male";"2016";"286.25"

Historical data: Incidence/mortality trends by age
Incidence and mortality, RO Cluj, Both sexes, Lung, 0 to 85+ years, by 15 years age groups

Source: ECIS - European Cancer Information System
From https://ecis.jrc.ec.europa.eu, accessed on 28-03-2026
(c) European Union, 2026
